X,Y,elev,
-15.518406958104888,33.788486034924141,-3948
-15.501708028464861,33.788486034924141,-3936
-15.48500909882484,33.788486034924141,-3945
-15.468310169184814,33.788486034924141,-3963
-15.451611239544791,33.788486034924141,-4000
-15.434912309904769,33.788486034924141,-4015
-15.418213380264744,33.788486034924141,-4028
-15.401514450624719,33.788486034924141,-4023
-15.668697324865102,33.771832809643541,-3942
-15.65199839522508,33.771832809643541,-3955
-15.635299465585053,33.771832809643541,-3965
-15.61860053594503,33.771832809643541,-3971
-15.601901606305008,33.771832809643541,-3973
-15.585202676664982,33.771832809643541,-3971
-15.568503747024959,33.771832809643541,-3965
-15.551804817384935,33.771832809643541,-3955
-15.53510588774491,33.771832809643541,-3936
-15.518406958104885,33.771832809643541,-3913
-15.501708028464865,33.771832809643541,-3891
-15.485009098824838,33.771832809643541,-3889
-15.468310169184813,33.771832809643541,-3921
-15.451611239544791,33.771832809643541,-3966
-15.434912309904767,33.771832809643541,-4002
-15.418213380264746,33.771832809643541,-4026
-15.401514450624722,33.771832809643541,-4036
-15.818987691625315,33.755179584362949,-3877
-15.802288761985293,33.755179584362949,-3899
-15.785589832345266,33.755179584362949,-3918
-15.768890902705243,33.755179584362949,-3920
-15.752191973065218,33.755179584362949,-3918
-15.735493043425199,33.755179584362949,-3914
-15.718794113785174,33.755179584362949,-3910
-15.702095184145149,33.755179584362949,-3912
-15.685396254505125,33.755179584362949,-3917
-15.6686973248651,33.755179584362949,-3926
-15.651998395225078,33.755179584362949,-3939
-15.635299465585053,33.755179584362949,-3947
-15.618600535945031,33.755179584362949,-3955
-15.601901606305006,33.755179584362949,-3956
-15.585202676664981,33.755179584362949,-3954
-15.568503747024959,33.755179584362949,-3942
-15.551804817384934,33.755179584362949,-3929
-15.535105887744908,33.755179584362949,-3908
-15.518406958104888,33.755179584362949,-3885
-15.501708028464861,33.755179584362949,-3858
-15.48500909882484,33.755179584362949,-3838
-15.468310169184814,33.755179584362949,-3887
-15.451611239544791,33.755179584362949,-3938
-15.434912309904769,33.74685297172266,-3987
-15.418213380264744,33.755179584362949,-4020
-15.401514450624719,33.755179584362949,-4043
-15.96927805838553,33.738526359082364,-3814
-15.952579128745507,33.738526359082357,-3826
-15.935880199105481,33.738526359082364,-3828
-15.919181269465458,33.738526359082364,-3820
-15.902482339825438,33.738526359082364,-3805
-15.885783410185413,33.738526359082364,-3782
-15.869084480545386,33.738526359082357,-3754
-15.852385550905362,33.738526359082364,-3745
-15.835686621265337,33.738526359082364,-3782
-15.818987691625315,33.738526359082364,-3836
-15.802288761985293,33.738526359082364,-3880
-15.785589832345266,33.738526359082357,-3907
-15.768890902705243,33.738526359082364,-3912
-15.752191973065218,33.738526359082364,-3907
-15.735493043425199,33.738526359082364,-3902
-15.718794113785174,33.738526359082364,-3897
-15.702095184145149,33.738526359082357,-3891
-15.685396254505125,33.738526359082364,-3889
-15.6686973248651,33.738526359082364,-3894
-15.651998395225078,33.738526359082364,-3905
-15.635299465585053,33.738526359082364,-3917
-15.618600535945031,33.738526359082357,-3927
-15.601901606305006,33.738526359082364,-3931
-15.585202676664981,33.738526359082364,-3925
-15.568503747024959,33.738526359082364,-3909
-15.551804817384934,33.738526359082364,-3891
-15.535105887744908,33.738526359082357,-3883
-15.518406958104888,33.738526359082357,-3877
-15.501708028464861,33.738526359082357,-3868
-15.48500909882484,33.738526359082364,-3871
-15.468310169184814,33.738526359082364,-3902
-15.451611239544791,33.738526359082357,-3945
-15.418213380264744,33.730199746442061,-4019
-15.401514450624719,33.738526359082364,-4041
-16.136267354785772,33.721873133801758,-3781
-16.11956842514574,33.721873133801765,-3785
-16.102869495505722,33.721873133801765,-3783
-16.086170565865697,33.721873133801758,-3790
-16.069471636225671,33.721873133801765,-3791
-16.05277270658565,33.721873133801758,-3795
-16.036073776945631,33.721873133801765,-3800
-16.019374847305603,33.721873133801758,-3804
-16.002675917665577,33.721873133801765,-3806
-15.985976988025556,33.721873133801765,-3808
-15.96927805838553,33.721873133801765,-3816
-15.935880199105481,33.721873133801765,-3819
-15.919181269465458,33.721873133801765,-3804
-15.902482339825438,33.721873133801765,-3789
-15.885783410185413,33.721873133801765,-3755
-15.869084480545386,33.721873133801765,-3721
-15.852385550905362,33.721873133801765,-3691
-15.835686621265337,33.721873133801765,-3749
-15.818987691625315,33.721873133801765,-3807
-15.802288761985293,33.721873133801765,-3863
-15.785589832345266,33.721873133801765,-3892
-15.768890902705243,33.721873133801765,-3894
-15.752191973065218,33.721873133801765,-3884
-15.735493043425199,33.721873133801765,-3876
-15.718794113785174,33.721873133801765,-3871
-15.702095184145149,33.721873133801765,-3854
-15.685396254505125,33.721873133801765,-3845
-15.6686973248651,33.721873133801765,-3849
-15.651998395225078,33.721873133801765,-3862
-15.635299465585053,33.721873133801765,-3881
-15.618600535945031,33.721873133801765,-3898
-15.601901606305006,33.721873133801765,-3909
-15.585202676664981,33.721873133801765,-3905
-15.568503747024959,33.721873133801765,-3885
-15.551804817384934,33.721873133801765,-3861
-15.535105887744908,33.721873133801765,-3872
-15.518406958104888,33.721873133801758,-3889
-15.501708028464861,33.721873133801765,-3900
-15.48500909882484,33.721873133801765,-3920
-15.468310169184814,33.721873133801765,-3940
-15.451611239544791,33.721873133801765,-3970
-15.434912309904769,33.721873133801758,-3997
-15.401514450624719,33.721873133801765,-4027
-15.952579128745507,33.713546521161462,-3822
-16.286557721545982,33.705219908521173,-3810
-16.269858791905961,33.705219908521173,-3816
-16.253159862265932,33.705219908521173,-3817
-16.23646093262591,33.705219908521173,-3812
-16.219762002985888,33.705219908521173,-3801
-16.203063073345866,33.705219908521173,-3785
-16.186364143705841,33.705219908521173,-3768
-16.169665214065816,33.705219908521173,-3755
-16.152966284425794,33.705219908521173,-3747
-16.136267354785769,33.705219908521173,-3741
-16.119568425145744,33.705219908521173,-3743
-16.102869495505722,33.705219908521173,-3758
-16.086170565865697,33.705219908521173,-3774
-16.069471636225671,33.705219908521173,-3784
-16.05277270658565,33.705219908521173,-3790
-16.036073776945628,33.705219908521173,-3799
-16.019374847305603,33.705219908521173,-3809
-16.002675917665577,33.705219908521173,-3815
-15.985976988025554,33.705219908521173,-3819
-15.96927805838553,33.705219908521173,-3821
-15.935880199105481,33.705219908521173,-3820
-15.919181269465458,33.705219908521173,-3812
-15.902482339825436,33.705219908521173,-3794
-15.885783410185411,33.705219908521173,-3769
-15.869084480545386,33.705219908521173,-3742
-15.852385550905364,33.705219908521173,-3737
-15.835686621265339,33.705219908521173,-3771
-15.818987691625315,33.705219908521173,-3821
-15.802288761985293,33.705219908521173,-3859
-15.785589832345266,33.705219908521173,-3876
-15.768890902705245,33.705219908521173,-3872
-15.752191973065221,33.705219908521173,-3855
-15.735493043425199,33.705219908521173,-3835
-15.718794113785172,33.705219908521173,-3815
-15.702095184145151,33.705219908521173,-3797
-15.685396254505124,33.705219908521173,-3789
-15.668697324865102,33.705219908521173,-3797
-15.65199839522508,33.705219908521173,-3819
-15.635299465585053,33.705219908521173,-3850
-15.61860053594503,33.705219908521173,-3880
-15.601901606305008,33.705219908521173,-3900
-15.585202676664982,33.705219908521173,-3904
-15.568503747024959,33.705219908521173,-3890
-15.551804817384935,33.705219908521173,-3877
